,transcript,common_ground,scores,actual_common_ground,Group
0,The red cube ten grams,red = 10,0.90118474,<m> red = 10 </m>,9
1,The red cube ten grams,red != 10,0.08927445,<m> red = 10 </m>,9
2,The red cube ten grams,red > 10,0.061284445,<m> red = 10 </m>,9
3,The red cube ten grams,red < 10,0.056974243,<m> red = 10 </m>,9
4,"would red block , blue block 's equal probably",blue = red,0.85881925,<m> blue = red </m>,9
5,"would red block , blue block 's equal probably","blue = 10, red = 10",0.25602064,<m> blue = red </m>,9
6,"would red block , blue block 's equal probably","blue = 20, red = 20",0.19606413,<m> blue = red </m>,9
7,"would red block , blue block 's equal probably",blue < red,0.19562066,<m> blue = red </m>,9
8,"would red block , blue block 's equal probably",blue != red,0.19412062,<m> blue = red </m>,9
9,"red block , blue block , green block 's probably equal",green = blue + red,0.42940193,<m> green = blue + red </m>,9
10,"red block , blue block , green block 's probably equal",red = blue + green,0.41348398,<m> green = blue + red </m>,9
11,"red block , blue block , green block 's probably equal",blue = green + red,0.39878154,<m> green = blue + red </m>,9
12,"red block , blue block , green block 's probably equal",green < blue + red,0.26904935,<m> green = blue + red </m>,9
13,"red block , blue block , green block 's probably equal",red < blue + green,0.21711531,<m> green = blue + red </m>,9
14,So got ten ten,purple = 10,0.838696,"<m> blue = 10, red = 10 </m>",9
15,So got ten ten,green = 10,0.796079,"<m> blue = 10, red = 10 </m>",9
16,So got ten ten,blue = 10,0.75716454,"<m> blue = 10, red = 10 </m>",9
17,So got ten ten,yellow = 10,0.7439326,"<m> blue = 10, red = 10 </m>",9
18,So got ten ten,red = 10,0.7175652,"<m> blue = 10, red = 10 </m>",9
19,"green block , blue block twenty ten right","blue = 20, green = 10",0.24195713,"<m> blue = 10, green = 20 </m>",9
20,"green block , blue block twenty ten right","blue = 10, green = 20",0.20650405,"<m> blue = 10, green = 20 </m>",9
21,Look thirty gram block,purple = 30,0.8982849,<m> purple = 30 </m>,9
22,Look thirty gram block,red = 30,0.89535785,<m> purple = 30 </m>,9
23,Look thirty gram block,blue = 30,0.8952527,<m> purple = 30 </m>,9
24,Look thirty gram block,yellow = 30,0.89477146,<m> purple = 30 </m>,9
25,Look thirty gram block,green = 30,0.89353144,<m> purple = 30 </m>,9
26,"ever slightly though green block , purple block , yellow block 's probably probably green block , purple block , yellow block 's equal",purple = green + yellow,0.23555583,<m> yellow = green + purple </m>,9
27,"ever slightly though green block , purple block , yellow block 's probably probably green block , purple block , yellow block 's equal",yellow = green + purple,0.23032242,<m> yellow = green + purple </m>,9
28,"ever slightly though green block , purple block , yellow block 's probably probably green block , purple block , yellow block 's equal",green = purple + yellow,0.20666218,<m> yellow = green + purple </m>,9
29,"ever slightly though green block , purple block , yellow block 's probably probably green block , purple block , yellow block 's equal",purple < green + yellow,0.10311736,<m> yellow = green + purple </m>,9
30,"ever slightly though green block , purple block , yellow block 's probably probably green block , purple block , yellow block 's equal",yellow > green + purple,0.10159525,<m> yellow = green + purple </m>,9
31,purple block one thirty yellow block fifty less,"purple = 30, yellow = 50",0.17801268,"<m> purple = 30, yellow = 50 </m>",9
32,purple block one thirty yellow block fifty less,"purple = 50, yellow = 30",0.14196773,"<m> purple = 30, yellow = 50 </m>",9
