,transcript,common_ground,scores,actual_common_ground,Group
0,yeah green is for twenty,green = 20,0.98814714,<m> green = 20 </m>,8
1,yeah green is for twenty,green != 20,0.015756605,<m> green = 20 </m>,8
2,yeah green is for twenty,green > 20,0.0014427903,<m> green = 20 </m>,8
3,yeah green is for twenty,green < 20,0.0007706089,<m> green = 20 </m>,8
4,so twenty purple block's thirty,purple = 30,0.9870429,<m> purple = 30 </m>,8
5,so twenty purple block's thirty,purple = 20,0.98458445,<m> purple = 30 </m>,8
6,so twenty purple block's thirty,"blue = 10, green = 20, purple = 30",0.33042032,<m> purple = 30 </m>,8
7,so twenty purple block's thirty,"green = 10, purple = 20, red = 30",0.31572595,<m> purple = 30 </m>,8
8,so twenty purple block's thirty,"blue = 20, green = 10, purple = 30",0.3117229,<m> purple = 30 </m>,8
9,oh yellow block's more than forty,yellow = 40,0.97898054,<m> yellow > 40 </m>,8
10,oh yellow block's more than forty,yellow != 40,0.013556115,<m> yellow > 40 </m>,8
11,oh yellow block's more than forty,yellow > 40,0.011102523,<m> yellow > 40 </m>,8
12,oh yellow block's more than forty,yellow < 40,0.011212565,<m> yellow > 40 </m>,8
13,Between forty and fifty,"purple = 50, red = 40, yellow = 40",0.018350968,<m> 40 < yellow < 50 </m>,8
14,Between forty and fifty,"purple = 50, red = 40, yellow = 50",0.015431631,<m> 40 < yellow < 50 </m>,8
15,Between forty and fifty,"purple = 40, red = 50, yellow = 40",0.014805895,<m> 40 < yellow < 50 </m>,8
16,Between forty and fifty,"purple = 40, red = 40, yellow = 50",0.01474418,<m> 40 < yellow < 50 </m>,8
17,Between forty and fifty,"purple = 40, red = 50, yellow = 50",0.0132448245,<m> 40 < yellow < 50 </m>,8
18,But we don't and less than fifty actually,yellow = 50,0.8458745,<m> 40 < yellow > 50 </m>,8
19,But we don't and less than fifty actually,purple = 50,0.8310478,<m> 40 < yellow > 50 </m>,8
20,But we don't and less than fifty actually,blue = 50,0.79757553,<m> 40 < yellow > 50 </m>,8
21,But we don't and less than fifty actually,red = 50,0.7741842,<m> 40 < yellow > 50 </m>,8
22,But we don't and less than fifty actually,green = 50,0.7781291,<m> 40 < yellow > 50 </m>,8
23,Fifty is too heavy,green = 50,0.5601981,<m> yellow < 50 </m>,8
24,Fifty is too heavy,yellow = 50,0.5391622,<m> yellow < 50 </m>,8
25,Fifty is too heavy,purple = 50,0.53547627,<m> yellow < 50 </m>,8
26,Fifty is too heavy,blue = 50,0.47481936,<m> yellow < 50 </m>,8
27,Fifty is too heavy,red = 50,0.42307654,<m> yellow < 50 </m>,8
28,so yellow block's forty one,yellow = 40,0.98351103,<m> yellow = 41 </m>,8
29,so yellow block's forty one,yellow != 40,0.0088761095,<m> yellow = 41 </m>,8
30,so yellow block's forty one,yellow > 40,0.002145587,<m> yellow = 41 </m>,8
31,so yellow block's forty one,yellow < 40,0.001364826,<m> yellow = 41 </m>,8
32,ok minus one it is yeah so yellow block is forty nine,yellow = 40,0.8848994,<m> yellow = 49 </m>,8
33,ok minus one it is yeah so yellow block is forty nine,yellow > 40,0.04257158,<m> yellow = 49 </m>,8
34,ok minus one it is yeah so yellow block is forty nine,yellow < 40,0.039100464,<m> yellow = 49 </m>,8
35,ok minus one it is yeah so yellow block is forty nine,yellow != 40,0.032583572,<m> yellow = 49 </m>,8
36,ok so yellow block's probably meant to be just fifty and was placed differently,yellow = 50,0.96755487,<m> yellow = 50 </m>,8
37,ok so yellow block's probably meant to be just fifty and was placed differently,yellow != 50,0.42077824,<m> yellow = 50 </m>,8
38,ok so yellow block's probably meant to be just fifty and was placed differently,yellow > 50,0.050467107,<m> yellow = 50 </m>,8
39,ok so yellow block's probably meant to be just fifty and was placed differently,yellow < 50,0.02593384,<m> yellow = 50 </m>,8
